@Begin
@Name of CHI:          Yiu Chun-li
%mor:   vf cl nn vf adj nn sfp.
*INV:   &m4.
%mor:   ex.
*CHI:   <ÉN &la3, ÉN &la3, ÉN &la3> [/] ÉN &la3.
%mor:   neg sfp neg sfp neg sfp neg sfp.
*SIS:   ¤@ ¦æ ¤@ ¦æ Ëİ¼Ë &a3.
%mor:   q cl q cl advs sfp.
*INV:   ­ô­ô ¦Ó®a ¥´ ºò ÉAÏ &a3 ?
%mor:   nn advs vt asp wh sfp.
*SIS:   ªi°Ê¤G &lo1.
%mor:   nnpp sfp.
*INV:   ¦³ ÉN &li4&li2 &a3 ¤µ ¦¸ ?
%mor:   vf neg nnpp sfp det cl.
*INV:   ¦³ ÉN &a3 ?
%mor:   vf neg sfp.
*CHI:   ¤µ ¦¸ ÉN &la3.
%mor:   det cl neg sfp.
*INV:   ¤µ ¦¸ ÉN &la4 ?
%mor:   det cl neg sfp.
*CHI:   ¤µ ¦¸ ÉN ©j©j &ga3 &la3.
%mor:   det cl neg nn sfp sfp.
*INV:   ¤S ÉN &la4 ?
%mor:   advf neg sfp.
*CHI:   &e1.
%mor:   ex.
*INV:   «u–ï, ¶^ ÷.
%mor:   ex verg asp.
*SIS:   ´N‘Á 0Â_ &la3, «u–ï §Ú +...
%mor:   advs verg sfp ex nnpr.
*SIS:   &i1&ja2, ³£ «Y ­ø ¦n ­Ú Ê\ ª±.
%mor:   ex advf vf neg adj prep nnpr vt.
*INV:   ­ø «Y &a3, §Ú ¾ã ¶^ &ga3.
%mor:   neg vf sfp nnpr vt verg sfp.
*SIS:   úï ?
%mor:   ex.
*INV:   §Ú ¾ã ¶^ &ga3.
%mor:   nnpr vt verg sfp.
*SIS:   &o4, ¹ï­ø¦í.
%mor:   ex ex.
*SIS:   &la4, ­Ú µf §A &a1.
%mor:   ex vd prt nnpr sfp.
*SIS:   <§A «Y «}> [/] §A «Y «} ¦³ ¥| ªK &ga3 ?
%mor:   nnpr vf neg nnpr vf neg vf q cl sfp.
*INV:   «Y &a3.
%mor:   vf sfp.
*INV:   çÜ úï µe «§ ¥ı.
%mor:   vt prt vt wh advf.
*CHI:   §Ú µe # <©O ­Ó> [>].
%mor:   nnpr vt det cl.
*SIS:   <&a3, &a3>, §Ú ªo ÷ ­Ó ¤Ó¶§ Ê\ ¥ı [<].
%mor:   ex ex nnpr vt asp cl nn nnpr advf.
*CHI:   &a1.
%mor:   ex.
*INV:   °µ ÉAÏ &a3 ?
%mor:   vt wh sfp.
*INV:   ¬ï ÁK &a4 ?
%mor:   vi nn sfp.
*SIS:   §A ­ø ¦n ºN Ê\ &a3, ­ø «Y °¦ ¤â ³£ ¦³ &ga3.
%mor:   nnpr neg adj vt nnpr sfp neg vf cl nn advf vf sfp.
*INV:   «u–ï–ï –ï–ï–ï, ¾ã ¨ì ±i Âi ¦³ &la3.
%mor:   ex ex vt ctc cl nn vf sfp.
*CHI:   &a1.
%mor:   ex.
*SIS:   &dzin3 ¦í µe &la1, Â\ ©O «×.
%mor:   vt asp vt sfp vd det cl.
*INV:   &dzin3 ¦í ©O ±i, xxx ±i ¯È, &dzin3 ¦í.
%mor:   vt asp det cl cl nn vt asp.
*SIS:   ¦³ &ga3 &la3, Ê\ ­ø ¾p &dzin3 ¦í.
%mor:   vf sfp sfp nnpr neg aux vt asp.
*INV:   ­ø ¦n &la3, Ê\ õ «× ¥Ï ¥Ï +...
%mor:   neg adj sfp nnpr det cl verg verg.
*INV:   §A Ú» úï, ¥Ï ¦â &ga3, ¦L ¨ì ¸¨ ±i Âi «× &la1.
%mor:   nnpr vt prt vt nn sfp vt ctc dir cl nn cl sfp.
*INV:   §A Ú» úï, &la4, ±i Âi ¤S ¦³.
%mor:   nnpr vt prt ex cl nn advf vf.
*SIS:   ªo ÷ ­Ó # ¤Ó¶§ ¥ı.
%mor:   vt asp cl nn advf.
*CHI:   ­ø «Y &a3, ¦n è° &ge2.
%mor:   neg vf sfp advi adj sfp.
*SIS:   ÉAÏ ³£ ¥¼ &ge2.
%mor:   wh advf neg sfp.
%exp:   The child's sister is commenting on her brother who is talking on the phone.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*INV:   «Y &wo3, «§ ‘Á &ga3 ?
%mor:   vf sfp wh sfp sfp.
*CHI:   «Y  -: ²î &lo1.
%mor:   vf nn sfp.
*INV:   «Y ²î &a4 ?
%mor:   vf nn sfp.
*INV:   ©j©j ü¶ ¦í §A °¦ ¤â µe &a1 ¤£¦p, ¦n ÉN &a3 ?
%mor:   nn vt asp nnpr cl nn vt sfp advs adj neg sfp.
*CHI:   ¦n &a3.
%mor:   adj sfp.
*INV:   µe «§Ï ¦n &a1 ?
%mor:   vt wh adj sfp.
*CHI:   µe  -: ²î ±o &la1.
%mor:   vt nn ctc sfp.
*INV:   µe °¦ ²î &a4 ?
%mor:   vt cl nn sfp.
*SIS:   «u–ï, <¥ò ¥¼> ªo §¹ ²K [>].
%mor:   ex advf neg vt advm prt.
*CHI:   <«Y &a3> [<].
%mor:   vf sfp.
*SIS:   ¤@ ¦æ ¤@ ¦æ Ëİ¼Ë ªo.
%mor:   q cl q cl advs vt.
*INV:   ¸ò¦í Ëİ¼Ë, &u2, &u2.
%mor:   advs advs ex ex.
*SIS:   §Ú ÃÑ µe ²î &la3.
%mor:   nnpr vt vt nn sfp.
*INV:   &u2, &u2, &u2, &u2, &u2.
%mor:   ex ex ex ex ex.
*SIS:   ¤@ ¶¡ §Ú µe °¦ ²î.
%mor:   q cl nnpr vt cl nn.
*INV:   ©O °¦ «Y «} ²î &a3 ?
%mor:   det cl vf neg nn sfp.
%exp:   The investigator drew a ship and shows it to the child.
*CHI:   «Y &ja3, §Ú µe &e3 ²î ­Ú §A Ú» &la1.
%mor:   vf sfp nnpr vt ex nn prep nnpr vt sfp.
*INV:   ¦n &a1.
%mor:   adj sfp.
*SIS:   ¤§«á ©O, §Ú ´N µe  -: ø ¤H &la1.
%mor:   advs sfp nnpr advf vt cl nn sfp.
%com:   The child draws.
*CHI:   &la4, ¦n è° «Y «} &a3 ©O ø ?
%mor:   ex advi adj vf neg sfp det cl.
*SIS:   ø ¨F «Y «§ ¦â &ga3 ?
%mor:   cl nn vf wh nn sfp.
*INV:   ©O ­Ó ²î ‘Á ï «§ ?
%mor:   det cl nn sfp sfp sfp.
*INV:   ¨F «Y &e6: °Ø ¦â.
%mor:   nn vf ex adj nn.
*SIS:   §Ú ¦³ &la3, ­ø ¾p &la3, ­ø¸Ó.
%mor:   nnpr vf sfp neg aux sfp ex.
*SIS:   ©O ø µe # ¨F.
%mor:   det cl vt nn.
%exp:   The child's sister draws.
*CHI:   µe ±o ¦n è° &a3 !
%mor:   vt ctc advi adj sfp.
*INV:   Ãä ­Ó µe ±o ¦n è° &a3 ?
%mor:   wh cl vt ctc advi adj sfp.
*CHI:   <§Ú, §Ú, §Ú> [/] §Ú µe ±o ¦n è° &a3.
%mor:   nnpr nnpr nnpr nnpr vt ctc advi adj sfp.
*CHI:   <§Ú> [/] §Ú °µ ¥ı¥Í ±o &la3.
%mor:   nnpr nnpr vt nn ctc sfp.
*INV:   úï, °µ ¥ı¥Í ³£ ±o &la4 ?
%mor:   ex vt nn advf ctc sfp.
*SIS:   «u–ï, ¶^ ÷ ²K.
%mor:   ex vt asp prt.
*CHI:   Ëİ¼Ë, Ëİ¼Ë, Ëİ¼Ë, Ëİ¼Ë, <Ëİ¼Ë, Ëİ¼Ë>, Ëİ¼Ë [>].
%mor:   advs advs advs advs advs advs advs.
*SIS:   <xxx> [<].
*INV:   ©O ø «§ ‘Á &ga3 ?
%mor:   det cl wh sfp sfp.
*INV:   ¨F ‘Á &ga4 ¤S «Y ?
%mor:   nn sfp sfp advf vf.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*CHI:   ¦n ¦ü &e6 õ ø &e6 ¨F Ëİ¼Ë.
%mor:   advi vt ex det cl ex nn advs.
*INV:   §Ú ¤S µe ¨F &a1, §A ÁY ¤â &a1.
%mor:   nnpr advf vt nn sfp nnpr vt nn sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   Ëİ¼Ë, Ëİ¼Ë, «Y «} Ëİ¼Ë &a3 ?
%mor:   advs advs vf neg advs sfp.
*CHI:   ­ø «Y &a3, ÉN &syt3 +/.
%mor:   neg vf sfp neg  xx.
*SIS:   «Y &ga3, &la4, §A Ú» úï &laak3.
%mor:   vf sfp ex nnpr vt prt sfp.
*CHI:   ­ø «Y, ³Ş, &e6 # ©O «× &le1 ## <Ëİ> [=! draws].
%mor:   neg vf ex ex det cl sfp advs.
*SIS:   Ëİ ²Ó ²É ¤@ &pet6 Ï ³£ Ú» ­ø ¨ì.
%mor:   advi adj cl q cl nn advf vt neg ctc.
*INV:   µe §¹.
%mor:   vt vi.
*INV:   ¶À ¦â µe «§ ¦n &a3 ?
%mor:   adj nn vt wh adj sfp.
*INV:   µe ­Ó  -: ÂfÂc &la1.
%mor:   vt cl nn sfp.
*SIS:   ÂfÂc &a4 ?
%mor:   nn sfp.
*SIS:   «Y &a3, «Y &a3, ÂfÂc «Y ¶À ¦â &ga3.
%mor:   vf sfp vf sfp nn vf adj nn sfp.
*INV:   ÂfÂc «§ ¨ı¹D &ga3 ?
%mor:   nn wh nn sfp.
*SIS:   &e6: +...
%mor:   ex.
*INV:   «Y «} ²¢ &ga3 ?
%mor:   vf neg adj sfp.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*SIS:   «Y &a3, «Y &a3.
%mor:   vf sfp vf sfp.
*INV:   ÂfÂc.
%mor:   nn.
*INV:   µe ­Ó ¦è¥Ê ¦n ÉN &a3 ?
%mor:   vt cl nn adj neg sfp.
*CHI:   ¦n &a3.
%mor:   adj sfp.
*SIS:   ­ø¸Ó<­Ú> [//] # ­É ªK ¶À ¦â ‘Á &a3.
%mor:   ex vd vt cl adj nn dir sfp.
*INV:   ­¹ ­ø ­¹ ¦è¥Ê &ga3 ?
%mor:   vt neg vt nn sfp.
*CHI:   ­¹ # <±o> [>].
%mor:   vt ctc.
*SIS:   <§Ú’]> [/] §Ú’] ¤W ¦¸ ª¨ª¨ ¶R ÷ ­Ó ¦è¥Ê ­Ú §Ú ­¹.
%mor:   nnpr nnpr det cl nn vt asp cl nn prep nnpr vt.
*INV:   §A ¤@ ­Ó ­¹ ®Í &a4 ?
%mor:   nnpr q cl vt prt sfp.
*SIS:   «Y &o3.
%mor:   vf ex.
*CHI:   §Ú ³£ ­¹ &a3, <­n>[//] ³£ ­n &e6 # ¦³ ¨F &ga3 õ «×.
%mor:   nnpr advf vt sfp vt advf vt ex vf nn sfp det cl.
*INV:   ¦³ ¨F ï «§ ¦è¥Ê ?
%mor:   vf nn sfp sfp nn.
*CHI:   «Y &a3.
%mor:   vf sfp.
*SIS:   Ê\ ¸Ü õ ø ®Ö &a3, ­ø «Y ¨F &a3.
%mor:   nnpr vt det cl nn sfp neg vf nn sfp.
*CHI:   ¼M, ¦n ¤j ±ø &ga4 &la4 ?
%mor:   ex advi adj cl sfp sfp.
*INV:   0 [=! coughs].
*CHI:   «Y «} ¦n ¤j ±ø &ga3 ?
%mor:   vf neg advi adj cl sfp.
*INV:   ¦n ¤j ±ø ¦è¥Ê - ?
%mor:   advi adj cl nn.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*INV:   ¦n ¤j  -: ½.
%mor:   advi adj cl.
*INV:   ¦³ ÉN ®Ö &ga3 ¦è¥Ê ?
%mor:   vf neg nn sfp nn.
*CHI:   ÉN &a3.
%mor:   neg sfp.
*SIS:   À³¸Ó # &e6 ¦³ &ga3.
%mor:   aux ex vf sfp.
*INV:   ¦³ &la1.
%mor:   vf sfp.
*INV:   «Y «} ¦è¥Ê &a3 ?
%mor:   vf neg nn sfp.
%exp:   The investigator shows the child a drawing.
*CHI:   «Y &a3.
%mor:   vf sfp.
*SIS:   &bin1 &goi3.
%mor:   ex ex.
%exp:   The child's sister echoes the sound of the TV game.
*SIS:   «u–ï, ¦n +...
%mor:   ex adj.
*SIS:   «u–ï.
%mor:   ex.
*INV:   ü« &a1.
%mor:   vt sfp.
*SIS:   ÂÅ ¦â ³£ ­ø ¦n &ge2, À³¸Ó µµ ¦â µe ¥ı •Ú.
%mor:   adj nn advf neg adj sfp aux adj nn vt advf adj.
*INV:   «Y «} ¦ÃÁV &a3 °¦ ¤â ?
%mor:   vf neg adj sfp cl nn.
*CHI:   ­ø «Y &ja3.
%mor:   neg vf sfp.
*CHI:   §Ú ¬~¬~ °¦ ¤â ¥ı.
%mor:   nnpr vt cl nn advf.
*CHI:   ¤@ ¶¡ ¦A µe.
%mor:   q cl advf vt.
*SIS:   ¤@ ¶¡ ¥ı ¬~.
%mor:   q cl advf vt.
*INV:   &m4, §Ú ¦P §A ¥h ¬~ &a1.
%mor:   ex nnpr prep nnpr vt vt sfp.
*CHI:   ­ø ¾p &la3, §Ú ¦Û¤v ÃÑ ¬~ &la3.
%mor:   neg aux sfp nnpr rfl vt vt sfp.
%com:   The investigator follows the child into the bathroom.
*SIS:   §A ¦¨ ¤é ³£ ü¶ ¦í õ ­Ó Ï ¥h +...
%mor:   nnpr q cl advf vt asp det cl nn dir.
%exp:   The investigator is carrying the cassette recorder.
*INV:   «Y &jo3.
%mor:   vf sfp.
@Situation:   Inside the bathroom.
*INV:   &hm1, §A ¦Û¤v ¬~ ±o &ga4 &la4 ?
%mor:   ex nnpr rfl vt ctc sfp sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   &i3&ja2, Ëİ ¦ÃÁV &ge2 ?
%mor:   ex advi adj sfp.
*SIS:   ¬õ ¦â õ ­Ó ´N «Y ¼ö ¤ô ‘Á &ga3 &la3.
%mor:   adj nn det cl advf vf adj nn sfp sfp sfp.
*INV:   &o5.
%mor:   ex.
*SIS:   ­n ¶} ÷ õ ­Ó ¥ı¦Ü ¦³ ¼ö ¤ô &ga3.
%mor:   vt vt asp det cl advf vf adj nn sfp.
*SIS:   xxx +/.
*INV:   ­ø ¾p &la1, ­á ¤ô ¬~ ³£ ±o &la1.
%mor:   neg aux sfp adj nn vt advf ctc sfp.
*SIS:   §A ­n +/.
%mor:   nnpr vt.
*INV:   xxx å ®Í ø ¤ô, &la4, §A ¾ã °_ ¤@ ¬Ö.
%mor:   vt prt cl nn ex nnpr vt prt q nn.
%com:   The child washes her hands in the sink.
*INV:   ±o ­ø ±o &a3 ?
%mor:   ctc neg ctc sfp.
*INV:   ¥Ï ­ø ¥Ï &a3 ?
%mor:   verg neg verg sfp.
*SIS:   À³¸Ó ¥Ï ï.
%mor:   aux verg sfp.
*INV:   §A &dzeut1 +/.
%mor:   nnpr vt.
*CHI:   ±´ úï &a3.
%mor:   vt prt sfp.
*INV:   úï ?
%mor:   ex.
*CHI:   ±´ úï &a3.
%mor:   vt prt sfp.
*INV:   ±´ úï - ?
%mor:   vt prt.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   ±´ úï ÉAÏ &a3 ?
%mor:   vt prt wh sfp.
*CHI:   ±´ úï ©O ø °¦ ¤â &lo1.
%mor:   vt prt det cl cl nn sfp.
*SIS:   xxx.
*INV:   §A ¤S ¬~ &a4 ?
%mor:   nnpr advf vt sfp.
*SIS:   «Y &a3.
%mor:   vf sfp.
*INV:   §A µ¥ Ê\ ¬~ §¹ ¥ı &la1.
%mor:   nnpr vt nnpr vt vi advf sfp.
*SIS:   <¦n &a3> [>].
%mor:   adj sfp.
*INV:   <¤@ ­Ó> ¸ò ¤@ ­Ó [<].
%mor:   q cl vt q cl.
*SIS:   ¤@ ­Ó ¤@ ­Ó &a1.
%mor:   q cl q cl sfp.
*INV:   ¬~ §¹ ¥¼ &a3 &li4&li2 ?
%mor:   vt vi neg sfp nnpp.
*CHI:   §Ú &eung2 ¥h õ «× &a3.
%mor:   nnpr vt dir det cl sfp.
*SIS:   §Ú ¦³  -: ¤T # ¥| &daat3 &a3.
%mor:   nnpr vf q q cl sfp.
*INV:   °÷ ¤ô ¥¼ &a3 ?
%mor:   vi nn neg sfp.
*SIS:   §Ú ¦³ ¤­ &daat3 &a3.
%mor:   nnpr vf q cl sfp.
*SIS:   ±o &laak3.
%mor:   ctc sfp.
*INV:   «Y «} ­¬ <¤ô³ï &a3> [>] ?
%mor:   vf neg vt nn sfp.
*SIS:   <¤@, ¤G,> [<] <¤T, ¥|> [>] +...
%mor:   q q q q.
*CHI:   <³Ş, ¥ò> ¦³ &ga3 [<].
%mor:   ex advf vf sfp.
*SIS:   ¤­.
%mor:   q.
*SIS:   <¤@, ¤G, ¤T, ¥|> [>] +...
%mor:   q q q q.
*INV:   <¦n ¦h ªwªw> &a3, «Y «} &a3 [<] ?
%mor:   advi adj nn sfp vf neg sfp.
*CHI:   <«Y &a3> [>].
%mor:   vf sfp.
*SIS:   <¤­, ¤»> [<], ¤», ¤» «× &a3.
%mor:   q q q q cl sfp.
*INV:   ¤» «× ³£ ¦³ ¦ÃÁV &a4 ?
%mor:   q cl advf vf adj sfp.
*SIS:   ¤@, ¤G, ¤T, ¥|, <¤­, ¤»> [>].
%mor:   q q q q q q.
*INV:   <²D ­ø ²D> &a3 [<] ?
%mor:   adj neg adj sfp.
*CHI:   ¦n ²D &a3.
%mor:   advi adj sfp.
*CHI:   Ú» úï.
%mor:   vt prt.
*INV:   «Y &la3, ¤@»ô ¬~ &la3.
%mor:   vf sfp advs vt sfp.
*SIS:   «u–ï, ¤S éö.
%mor:   ex advf vt.
%exp:   The child's sister gets more soap.
*SIS:   À³¸Ó ·| ¥Ï.
%mor:   aux aux verg.
*SIS:   ³Ş, §A ·| ­ø ·| ¥Ï &ga3 ?
%mor:   ex nnpr aux neg aux verg sfp.
*CHI:   ­ø ·|.
%mor:   neg aux.
*CHI:   ±´ úï ¥ı ±o.
%mor:   vt prt advf ctc.
*SIS:   ³Ş.
%mor:   ex.
*INV:   ³Ş, ³Ş, ³Ş, ¾ã ®Í ø ¤ô ¥X ‘Á &la3.
%mor:   ex ex ex vt prt cl nn dir dir sfp.
*CHI:   ¥ò ¦³ &ga3.
%mor:   advf vf sfp.
*SIS:   &m2 -., ­ø ¬~ ±o ¥Ï &ge2.
%mor:   ex neg vt ctc verg sfp.
*INV:   ¦A ¨ò úï &la1.
%mor:   advf vt prt sfp.
%com:   The child and her sister are still washing their hands in the sink.
*SIS:   ¤w¸g ¦n ¦h &gu3 &lu3 &wo3, ¥ò ¥¼ ±o &ga4 ?
%mor:   advs advi adj sfp sfp sfp advf neg ctc sfp.
*INV:   §A ¥Ñ ±o Ê\ &la1 <°®²b &ga3 &la3> [>].
%mor:   nnpr vt ctc nnpr sfp adj sfp sfp.
*CHI:   <§Ú ¤@ ¶¡ ¥ı> ±o &a3 [<].
%mor:   nnpr q cl advf ctc sfp.
*INV:   ¦n ­» &a3 ø µfÆP, «Y «} &a3 ?
%mor:   advi adj sfp cl nn vf neg sfp.
*SIS:   «Y &ja3, ª¨ª¨ ¶R &ga3.
%mor:   vf sfp nn vt sfp.
*INV:   ¦n ­» &a3, «§ ¨ı ‘Á &ga3 ?
%mor:   advi adj sfp wh nn sfp sfp.
*SIS:   »D úï §Ú °¦ ¤â ´N ª¾ &ga3 &la3.
%mor:   vt prt nnpr cl nn advf vt sfp sfp.
*INV:   &m3, ¦n ­» &a3.
%mor:   ex advi adj sfp.
*SIS:   Ú» úï.
%mor:   vt prt.
*INV:   &m3:.
%mor:   ex.
*SIS:   ¦n º¡ &a3.
%mor:   advi adj sfp.
%exp:   The sink is filled with suds and water.
*SIS:   Ú» úï ¥ı, §A Ú» úï.
%mor:   vt prt advf nnpr vt prt.
*INV:   ¥ò ¦³ ¤@ ø &lo1.
%mor:   advf vf q cl sfp.
*SIS:   øø &dza3, ÉN ¤», ÉN ¤» «×, ²b µf -: ¥| «× &dza3.
%mor:   adj sfp neg q neg q cl vt prt q cl sfp.
*INV:   &m3.
%mor:   ex.
*SIS:   <¬~ ÷ ø> [//] ¬~ ÷ ¨â «× ¥h &a3.
%mor:   vt asp cl vt asp q cl vt sfp.
*SIS:   ­ø «Y, ¬~ ÷ ¤T «× ¥h &a3.
%mor:   neg vf vt asp q cl vt sfp.
*INV:   ¨â «×.
%mor:   q cl.
*INV:   §A éö Ëİ ¦h µfÆP, ¾p ­ø ¾p &a3 ?
%mor:   nnpr vt advi adj nn aux neg aux sfp.
*SIS:   <ÀY¥ı> [/] ÀY¥ı ¦³ ¤» «× &a1 &ma3.
%mor:   advs advs vf q cl sfp sfp.
*SIS:   ¼M, ¼M.
%mor:   ex ex.
*INV:   ¬~ ­ø ¥Ï ¤@ °} ¶¡ ´N ¥Ï &ga3 &la3, §A # ¥Ñ ±o Ê\ &la1.
%mor:   vt neg verg q cl nn advf verg sfp sfp nnpr vt ctc nnpr sfp.
*SIS:   Àã ®I ø ¤ô ¥ı &la1.
%mor:   adj prt cl nn advf sfp.
%com:   The child and her sister put their hands into the sink.
*SIS:   ³Ş.
%mor:   ex.
*INV:   ³Ş, ³Ş, ³Ş.
%mor:   ex ex ex.
*INV:   ±o ¥¼ ?
%mor:   ctc neg.
*SIS:   <±o> &laak3 [>].
%mor:   ctc sfp.
*CHI:   <±o> [<].
%mor:   ctc.
*INV:   Ëİ ÂI &a3 ?
%mor:   advs wh sfp.
*INV:   ­n ­¬ ¤ô³ï ¥ı¦Ü ±o &ga3, <¼Ã> [=! releases the water in the sink].
%mor:   vt vt nn advf ctc sfp vt.
*CHI:   <§Ú> [/] §Ú ¥¼ ±o &ga3.
%mor:   nnpr nnpr neg ctc sfp.
*SIS:   &o1.
%mor:   ex.
*INV:   §A ¥¼ ±o &a4 ?
%mor:   nnpr neg ctc sfp.
*SIS:   §Ú ´N ¬~ §¹ &la3.
%mor:   nnpr advf vt vi sfp.
%com:   The child's sister dries her hands.
*SIS:   ±o &la3.
%mor:   ctc sfp.
*CHI:   ªwªw &a3.
%mor:   nn sfp.
*INV:   ªwªw &a4 ?
%mor:   nn sfp.
*INV:   µ¥ §Ú ¤S Õi úï ø ªwªw.
%mor:   vt nnpr advf vt prt cl nn.
*INV:   &m3.
%mor:   ex.
*INV:   &a3, ¦n ²D &a3, «Y «} &a3 ?
%mor:   ex advi adj sfp vf neg sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*CHI:   ¦n ¦ü &e6 ¦æ ¤s Ëİ¼Ë, ¦n ²D.
%mor:   advi adj ex vt nn advs advi adj.
*INV:   ¦P §Ú Ú» úï ¦³ ÉN ¦ÃÁV - ?
%mor:   prep nnpr vt prt vf neg adj.
*INV:   <¾p ­ø ¾p ¬~ &a3> [=! shows the child her hands] ?
%mor:   aux neg aux vt sfp.
*CHI:   Ú» úï.
%mor:   vt prt.
*INV:   ¦³ ÉN &a3 ?
%mor:   vf neg sfp.
*INV:   ¦³ ÉN ÂÅ ¦â &a3 ?
%mor:   vf neg adj nn sfp.
*CHI:   ¦³ &a3.
%mor:   vf sfp.
*INV:   Ãä«× ¦³ &a3 ?
%mor:   wh vf sfp.
*CHI:   ©O «× &lo1.
%mor:   det cl sfp.
*INV:   ÉN &a3.
%mor:   neg sfp.
*INV:   &m3, °®²b &lu3.
%mor:   ex adj sfp.
*INV:   ¬~ §¹ &la3, ¬~ §¹ &la3.
%mor:   vt vi sfp vt vi sfp.
*INV:   ¦P §A ¨ò.
%mor:   prep nnpr vt.
%exp:   The investigator rubs the child's hands.
*INV:   ±o ¥¼ ?
%mor:   ctc neg.
*INV:   ±o &lu3 &wo3.
%mor:   ctc sfp sfp.
%com:   The investigator releases the water.
*INV:   ¼M, ø ªw, ¥ò ¦³ ´X ¦h ªw - ?
%mor:   ex cl nn advf vf wh adj nn.
*INV:   &u2:, ¦n &la3.
%mor:   ex adj sfp.
*INV:   ­ø ¦n ­n &la3 ø ªw, §Ö ø ¨R ÷ Ê\ &la3.
%mor:   neg adj vt sfp cl nn adj com vt asp nnpr sfp.
%exp:   The child plays with the suds left in the sink.
*INV:   ¦n &la3, ¦n &la3, ©Ù ¤â &la3.
%mor:   adj sfp adj sfp vt nn sfp.
*INV:   Ãä«× ©Ù ¤â &a3 ?
%mor:   wh vt nn sfp.
*CHI:   &a1, ¥ò ¦³ ªwªw &a3.
%mor:   ex advf vf nn sfp.
*INV:   ¥ò ¦³ ªwªw &a4 ?
%mor:   advf vf nn sfp.
*INV:   Ëİ ­n ÂI &a3 ?
%mor:   advs vt wh sfp.
*CHI:   0.
%com:   The investigator rinses off the suds.
*INV:   ¥ò ¦³ ÉN &a3 ?
%mor:   advf vf neg sfp.
*CHI:   ÉN &la3.
%mor:   neg sfp.
*INV:   ©Ù ¤â &a1.
%mor:   vt nn sfp.
*CHI:   <Ú» úï, ©O «× &a3, Ú» úï> [=! shows the investigator her hands].
%mor:   vt prt det cl sfp vt prt.
*INV:   õ «× ¤@ °} ¶¡ ¦A ¬~ &la1.
%mor:   det cl q cl nn advf vt sfp.
*INV:   &o3, ¦]¬° §A ®û ±o ¤ô ¤Ó ­@ &la3.
%mor:   ex advs nnpr vt ctc nn advi adj sfp.
*INV:   «Y Ëİ &ga3, ÉN ¨Æ ï, ¤@ °} ¶¡ ´N ÉN ¨Æ.
%mor:   vf advs sfp neg nn sfp q cl nn advf neg nn.
*CHI:   ¦P®I ©O «× &a3.
%mor:   conj det cl sfp.
*INV:   §A ¤@ °} ¶¡ ®Ë ¤Ö¤Ö ¦A ¬~ ¹L &a1.
%mor:   nnpr q cl nn adj adj advf vt prt sfp.
*CHI:   &m2 -., §Ú ­n ¦A ¬~ &a3.
%mor:   ex nnpr vt advf vt sfp.
*INV:   §A ¦Ó®a ¬~ ­ø ¥Ï &ga3 &la3.
%mor:   nnpr advs vt neg verg sfp sfp.
*INV:   <¤@ °} ¶¡> [//] ¹L ¤@ °} ¦A ¬~ Ê\ ´N ¥Ï &ga3 &la3.
%mor:   q cl nn vt q cl advf vt nnpr advf verg sfp sfp.
*CHI:   &m2 -.
%mor:   ex.
*INV:   ª¾ ­ø ª¾ &a3 ?
%mor:   vt neg vt sfp.
*CHI:   ª¾.
%mor:   vt.
*INV:   ¦n &la3.
%mor:   adj sfp.
*INV:   ¤@ ¶¡ ©j©j ¦P §A ¦A ¬~ ¹L, ¦n ÉN ?
%mor:   q cl nn prep nnpr advf vt prt adj neg.
*CHI:   ¦n &a3.
%mor:   adj sfp.
*INV:   ©Ù ¤â ¬~, ¥Î Ãä ±ø ¤ò¤y &a3 ?
%mor:   vt nn vt vt wh cl nn sfp.
*CHI:   ©O ­Ó &la1.
%mor:   det cl sfp.
%com:   The child and the investigator dried their hands.
*INV:   §Ú ¤S ©Ù.
%mor:   nnpr advf vt.
*CHI:   «u–ï.
%mor:   ex.
*INV:   ³Ş, &li4&li2, Ãä °¦ ¤ú¨ê «Y §A &ga3 ©O «× ?
%mor:   ex nnpp wh cl nn vf nnpr sfp det cl.
*CHI:   õ ­Ó «Y §Ú &lo1.
%mor:   det cl vf nnpr sfp.
*INV:   Ãä °¦ &a3 ?
%mor:   wh cl sfp.
*INV:   §A ¸Ü ­Ú §Ú Å¥ &a1.
%mor:   nnpr vt prep nnpr vt sfp.
*CHI:   õ ­Ó ¥Õ¨ß &a3.
%mor:   det cl nn sfp.
*INV:   ©O ­Ó &a4 ?
%mor:   det cl sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   ©O °¦ ¤ú¨ê §A &ga4 ?
%mor:   det cl nn nnpr sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
%com:   The child goes out to the living room and the investigator follows.
@Situation:   The child's sister is drawing.
*SIS:   §Ú ¦³ +...
%mor:   nnpr vf.
*INV:   ¼M, Ëİ è° &ga4 §A µe ±o, Ú» úï.
%mor:   ex advi adj sfp nnpr vt ctc vt prt.
