@Begin
@Name of CHI:          Yiu Chun-li
*INV:   «u–ï, ¦]¦í &a3, ¦]¦í ¶^ ¿Ë.
%mor:   ex vt sfp vt verg prt.
*INV:   <§A ¾ã> [>] +/.
%mor:   nnpr vt.
*CHI:   &e2 -., <­ø ¦n> [<] ¤ã Ä| &la3.
%mor:   ex neg adj vt nn sfp.
*CHI:   &e1 &em2:, ¤S ¤ã Ä|.
%mor:   ex ex advf vt nn.
*INV:   ¤S ¤ã Ä|.
%mor:   advf vt nn.
*CHI:   &e1, &e1, §Ú ­n ®Ş ÀY &a3 !
%mor:   ex ex nnpr vt vt nn sfp.
*CHI:   §Ú ­n ®Ş ÀY!
%mor:   nnpr vt vt nn.
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*INV:   ¨M©w ±N §Ú ­Ó ÀY ¾ã ¦¨ ÂI, &a3 ?
%mor:   vt prep nnpr cl nn vt q wh sfp.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*INV:   &m3, ­ø¸Ó ®Í.
%mor:   ex vt prt.
*SIS:   ³Ş, §A ·Ó úï ¶ô Ãè xxx.
%mor:   ex nnpr vt prt cl nn.
*INV:   &m3, «Y &wo3, è° &wo3 ­Ó ÀY&ku1.
%mor:   ex vf sfp adj sfp cl nn.
*CHI:   §Ú À° §A ®Ş ÀY.
%mor:   nnpr vt nnpr vt nn.
*INV:   &m4, ¦n &a3.
%mor:   ex adj sfp.
*CHI:   ¦A ®Ş ÀY &e3.
%mor:   advf vt nn ex.
*SIS:   ±æ ¹L ‘Á, ­ø ¦n ±æ # §C &a3.
%mor:   vt dir dir neg adj vt dir sfp.
*SIS:   §Ú’] ¤S ·Ó.
%mor:   nnpr advf vt.
*SIS:   §Ú’] ¦Ó®a ¦n ¦h Ï °µ.
%mor:   nnpr advs advi adj nn vt.
%exp:   The child and her sister are combing the investigator's hair.
*INV:   §A’] °µ ÉAÏ &a3 ?
%mor:   nnpr vt wh sfp.
*INV:   ¤@ ¤H ¸Ü ­Ú §Ú Å¥ §A’] °µ ÉAÏ ?
%mor:   q cl vt prep nnpr vt nnpr vt wh.
*INV:   §A ö «e«K °µ ÉAÏ ?
%mor:   nnpr vf nnloc vt wh.
*SIS:   §Ú’] ©O, ´N«Y ©O, À° §A # ®Ş ÀY ï.
%mor:   nnpr sfp advf sfp vt nnpr vt nn sfp.
*INV:   &m3.
%mor:   ex.
*INV:   &li4&li2 ©O ?
%mor:   nnpp sfp.
*INV:   &li4&li2 ¦P §Ú ¾ã ºò ÉAÏ &a3 ?
%mor:   nnpp prep nnpr vt asp wh sfp.
*CHI:   ¤ã Ä| &lo1.
%mor:   vt nn sfp.
*INV:   ¤ã Ä| &a4 ?
%mor:   vt nn sfp.
*INV:   ¦n &la1.
%mor:   adj sfp.
*INV:   ¤ã ÷ ÉAÏ ­n ¸Ü ­Ú §Ú Å¥ ¦Ü ±o &gaak3.
%mor:   vt asp wh vt vt prep nnpr vt advf ctc sfp.
*INV:   &i3&ja3, ®Ş ­ø ®Ş ­Ë &a3 ?
%mor:   ex vt neg vt ctc sfp.
*CHI:   ®Ş ­Ë &ga3.
%mor:   vt ctc sfp.
*INV:   ®Ş ­Ë.
%mor:   vt ctc.
*INV:   ¦³ ÉN ¶Ã &a3 ­Ó ÀY ?
%mor:   vf neg adj sfp cl nn.
*SIS:   ÉN.
%mor:   neg.
*CHI:   ÉN.
%mor:   neg.
*INV:   ÉN.
%mor:   neg.
*INV:   ¦³ ÉN ¦ÃÁV &a3 ­Ó ÀY ?
%mor:   vf neg adj sfp cl nn.
*CHI:   ÉN.
%mor:   neg.
*SIS:   §Ú’], §Ú’] À° §A ¬~¬~ ­Ó ÀY &a1.
%mor:   nnpr nnpr vt nnpr vt cl nn sfp.
*INV:   <ÂI¼Ë ¬~> [>] +/.
%mor:   wh vt.
*CHI:   <³£ ÉN> [<].
%mor:   advf neg.
*INV:   ÉN ¦ÃÁV.
%mor:   neg adj.
*INV:   «Y &a3.
%mor:   vf sfp.
*CHI:   «Y &aak3.
%mor:   vf sfp.
*INV:   ­ø ¾p ¬~.
%mor:   neg aux vt.
%com:   Recording stops. End of Side A.
@Situation:   The child and her sister help the investigator comb her hair.
*SIS:   «u–ï, &kik1 ®Í &a3.
%mor:   ex verg prt sfp.
*CHI:   &kik1 ®Í.
%mor:   verg prt.
*SIS:   &kik1.
%mor:   verg.
*INV:   &kik1.
%mor:   verg.
*INV:   «u–ï–ï–ï <–ï–ï–ï> [>].
%mor:   ex ex.
*SIS:   <&kik1 ÀY¾v &a3> [<].
%mor:   verg nn sfp.
*SIS:   ¦n ªø &a3.
%mor:   advi adj sfp.
*INV:   ªø õ ø ÀY¾v ©O, §A ¥Ñ ¤U§C ¶}©l <®Ş °_ ¥ı> [>].
%mor:   adj det cl nn sfp nnpr prep nnloc vt vt prt advf.
*CHI:   <§A ¥h> [<] ©O «×.
%mor:   nnpr dir det cl.
*CHI:   &m2 &m2 &m2 ­Ú §Ú ©O «× &a3.
%mor:   ex ex ex vd nnpr det cl sfp.
*INV:   &la4, §A’] ¦P §Ú ¥Ñ ³Ì ©³ õ «× ¶}©l ®Ş °_ ¥ı &la1.
%mor:   ex nnpr prep nnpr prep advi adj det cl vt vt prt advf sfp.
*CHI:   &e2, &e2.
%mor:   ex ex.
*INV:   ®Ş ÷ ³Ì §C õ ø ¥ı, Ëİ Ê\ ´N ­ø &kik1 &ga3 &la3.
%mor:   vt asp advi dir det cl advf advs nnpr advf neg verg sfp sfp.
*SIS:   «u, §Ú ­ø ÃÑ &a3.
%mor:   ex nnpr neg vt sfp.
*INV:   &la4, §Y«Y Ëİ¼Ë &a3, §Ú ¸Õ ¤@ ¦¸.
%mor:   ex vf advs sfp nnpr vt q cl.
*INV:   &la4, ®Ş ³Ì §C õ ø ¥ı.
%mor:   ex vt advi adj det cl advf.
*INV:   ®Ş §¹ ¥ı ®Ş ¤W ¥h &lo1, ©ú¥Õ ¥¼ ?
%mor:   vt advm advf vt dir dir sfp vt neg.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*INV:   &m3.
%mor:   ex.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*INV:   &m3, Ãä ­Ó ¦n è° &a3 ?
%mor:   ex wh cl advi adj sfp.
*CHI:   0.
*INV:   «Y «} &a3.
%mor:   vf neg sfp.
*INV:   &la4, ¦Ó®a ÉN Ëİ +/.
%mor:   ex advs neg advi.
*SIS:   ³Ş!
%mor:   ex.
*INV:   &kik1 &la3.
%mor:   verg sfp.
*INV:   ¦n &la3, ®Ş §¹ ¥¼ ?
%mor:   adj sfp vt advm neg.
*SIS:   ®Ş §¹.
%mor:   vt advm.
*SIS:   ­Ú ­Ó ÀY&ku1 §Ú.
%mor:   prep cl nn nnpr.
*CHI:   §Ú ³£, §Ú ³£ ¥¼ ®Ş §¹!
%mor:   nnpr advf nnpr advf neg vt advm.
*INV:   ¥ò ¥¼ ®Ş §¹ &a4 ?
%mor:   advf neg vt advm sfp.
*INV:   ®Ş Ëİ ­@ &ge2 ®Ş ¤@ ­Ó ÀY, «Y «} &a3 ?
%mor:   vt advi adj sfp vt q cl nn vf neg sfp.
*CHI:   &e2 - .
%mor:   ex.
*SIS:   §A ¥ò ¦n ¶Ã &a3.
%mor:   nnpr advf advi adj sfp.
*SIS:   ¦]¬° ©O, §Ú’] ÀY¥ı ©O, ¦³ ©O, À° §A §j +...
%mor:   advs sfp nnpr advs sfp vf sfp vt nnpr vt.
*SIS:   ¬~ ÀY.
%mor:   vt nn.
*CHI:   §Ú À° §A ¨R ²D.
%mor:   nnpr vt nnpr vi nn.
*INV:   À° §Ú ¨R ²D &a4 ?
%mor:   vt nnpr vi nn sfp.
*CHI:   &e3 &e3 &e3 &e2 - .
%mor:   ex ex ex ex.
*INV:   ¨R ²D «§ ?
%mor:   vi nn sfp.
*INV:   §A ¦Ó®a ­ø «Y ¦P §Ú ¬~ ºò ÀY «§ ?
%mor:   nnpr advs neg vf prep nnpr vt asp nn sfp.
*INV:   ¨R ²D ©w ¬~ ÀY &a3 §A ¦P §Ú ?
%mor:   vi nn conj vt nn sfp nnpr prep nnpr.
*INV:   úï &li4&li2 ?
%mor:   ex nnpp.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*CHI:   0 [=! giggles].
*CHI:   §Ú Ú» ÷ Åw¼Ö¤µ®d # &e6 +...
%mor:   nnpr vt asp nnpp ex.
*INV:   ¦³ «§ Ú» &a3 ?
%mor:   vf wh vt sfp.
*INV:   ´X ®É Ú» &a3 ?
%mor:   wh nn vt sfp.
*CHI:   Ú» -: <Åw¼Ö¤µ®d> [>] +/.
%mor:   vt nnpp.
*SIS:   <§A ¦³ ÉN Ú» ¥d©Ô> [<] ¥d©Ô«Î¥ø &a3 ?
%mor:   nnpr vf neg vt nnpp nnpp sfp.
*INV:   ¤@ ®É ®É &la1.
%mor:   q cl cl sfp.
*SIS:   §Ú ³£ «Y &a3.
%mor:   nnpr advf vf sfp.
*SIS:   ¤µ¤é À¹ ÷ ÀY&ku1 ¥¼ ?
%mor:   advs vt asp nn neg.
*INV:   À¹ ÷ ÀY&ku1 ¥¼ ?
%mor:   vt asp nn neg.
*SIS:   ¥¼.
%mor:   neg.
*SIS:   ±o &la3.
%mor:   ctc sfp.
*CHI:   ¦n è° &ga3.
%mor:   advi adj sfp.
*INV:   &m3.
%mor:   ex.
*CHI:   À° §A ®Ş ÀY ¥ı.
%mor:   vt nnpr vt nn advf.
*INV:   &m3.
%mor:   ex.
*CHI:   0 [=! sneezes].
*INV:   «u–ï, ­ø ¦n ¹ï ¦í §Ú ø ÀY¾v ¥´ ¤^¶á.
%mor:   ex neg adj vt asp nnpr cl nn vt nn.
*CHI:   &e2 -, ­ø «Y, &m2: - .
%mor:   ex neg vf ex.
*SIS:   ³Ş, ¨C ¤H ¤@ ø &la1.
%mor:   ex q nn q cl sfp.
*SIS:   &la4, §Ú ¤À §Ú ¤À.
%mor:   ex nnpr vt nnpr vt.
*CHI:   &e2.
%mor:   ex.
*INV:   «Y, ¤À¶} Ê\, ¤À¶} Ê\.
%mor:   vf vt nnpr vt nnpr.
*INV:   §A’] À° §Ú ¤ã °_ Ê\.
%mor:   nnpr vt nnpr vt prt nnpr.
*CHI:   °µ ÉA &e3 ¸¨ «B &ge2 ?
%mor:   vt wh ex dir nn sfp.
*INV:   ¸¨ «B &a4 ?
%mor:   dir nn sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   «} ±o &lo1, ¤ã °_ Ê\.
%mor:   neg ctc sfp vt prt nnpr.
*SIS:   «Y.
%mor:   vf.
*CHI:   &m2 -, ¸¨ «B &a3, ÂI ªğ ¾Ç &a3 ?
%mor:   ex dir nn sfp wh dir nn sfp.
*INV:   <§A ­n> [>] ªğ ¾Ç «§ ?
%mor:   nnpr vt dir nn sfp.
*SIS:   <xxx> [<].
*SIS:   §Ú ¥ı ±o &ga3 ©Q.
%mor:   nnpr advf ctc sfp sfp.
*CHI:   &m2.
%mor:   ex.
*SIS:   Ú» úï, Ëİ¼Ë ¤ã &a3.
%mor:   vt prt advs vt sfp.
*CHI:   &e2 - , &e2 - .
%mor:   ex ex.
*SIS:   Ú» xxx.
%mor:   vt.
*SIS:   Ú» úï ¥ı.
%mor:   vt prt advf.
*CHI:   &e2 - , §Ú ­ø ®Ş ­Ë &a3, &e2 - .
%mor:   ex nnpr neg vt ctc sfp ex.
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*INV:   ®Ş ­ø ­Ë &a4 ?
%mor:   vt neg ctc sfp.
*SIS:   Ê\ &a3, §A, §A +...
%mor:   nnpr sfp nnpr nnpr.
*CHI:   &e2 -. &a3, &m4.
%mor:   ex sfp ex.
*SIS:   ©O ø §Ú ï.
%mor:   det cl nnpr sfp.
*INV:   ®Ş ­Ë ¥¼ &a3 ¦Ó®a ?
%mor:   vt ctc neg sfp advs.
*CHI:   0.
*INV:   ¦³ ´X ¦h ±ø ÀY¾v &a3 ?
%mor:   vf wh adj cl nn sfp.
*INV:   À° §Ú ¼Æ úï.
%mor:   vt nnpr vt prt.
*SIS:   &o4, ¦n &a3.
%mor:   ex adj sfp.
*SIS:   ¼Æ úï ´X ¦h ±ø ÀY¾v &a3.
%mor:   vt prt wh adj cl nn sfp.
*SIS:   ¤@, ¤G, <¤T, ¥|, ¤­, ¤», ¤C, ¤K, ¤E, ¤Q, ¤Q¤@, ¤Q¤G, ¤Q¤T> [>] +/.
%mor:   q q q q q q q q q q q q q.
*CHI:   <¤T, ¥|, ¤­, ¤», ¤C, ¤K, ¤E, ¤Q, ¤Q¤@, ¤Q¤G, ¤Q¤T> [<] +/.
%mor:   q q q q q q q q q q q.
*INV:   ¦n &laak3, &hm1, §Ú, °İ §A’] &lu3 &wo3, §Ú °İ Ãä ­Ó µª Ãä ­Ó.
%mor:   adj sfp ex nnpr vt nnpr sfp sfp nnpr vt wh cl vt wh cl.
*INV:   &li4&li2 &a4, §Ú ¦³ ´X ¦h ÀY¾v &a3 ?
%mor:   nnpp sfp nnpr vf wh adj nn sfp.
*CHI:   &e1 &e2.
%mor:   ex ex.
*INV:   ¦³ ´X ¦h ±ø ÀY¾v &a3 &li4&li2 ?
%mor:   vf wh adj cl nn sfp nnpp.
*SIS:   «u–ï.
%mor:   ex.
*INV:   &m2 ?
%mor:   ex.
*CHI:   ¤­ ¤».
%mor:   q q.
*SIS:   ¥|.
%mor:   q.
*CHI:   <¤Q¤­> [>].
%mor:   q.
*SIS:   <¤­> [<].
%mor:   q.
*SIS:   <¤Q¤»> [>].
%mor:   q.
*CHI:   <¤Q¤»> [<].
%mor:   q.
*SIS:   ¤Q¤C, ¤Q¤K, ¤Q¤E, ¤G¤Q, ¤G¤Q¤@, <¤G¤Q¤G, ¤G¤Q¤T, ¤G¤Q¥|, ¤G¤Q¤­>[>].
%mor:   q q q q q q q q q.
*CHI:   <¤G¤Q¤G, ¤G¤Q¤T, ¤G¤Q &aau1> [<].
%mor:   q q q ex.
*SIS:   <¤G¤Q¤»> [>].
%mor:   q.
*CHI:   <&a1, &a1 §¤ §C &la1> [<].
%mor:   ex ex vi dir sfp.
*SIS:   ¤G¤Q¤C, ¤G¤Q¤K, ¤G¤Q¤E, <¤T¤Q> [>] +/.
%mor:   q q q q.
*INV:   <¦n &la3> [<], ¼Æ §¹ &la3.
%mor:   adj sfp vt advm sfp.
*INV:   ´X ¦h ±ø &a3 ?
%mor:   wh adj cl sfp.
*SIS:   §Ú ¤T¤Q.
%mor:   nnpr q.
*INV:   §A ©O ?
%mor:   nnpr sfp.
*SIS:   §Ú À° §A ¼Æ.
%mor:   nnpr vt nnpr vt.
*CHI:   ¤­ &jap3.
%mor:   q  xx .
*INV:   ¤­ &a4 ?
%mor:   q sfp.
*CHI:   ¤» &jap3.
%mor:   q  xx .
*INV:   ¤» ¤é &a4 ?
%mor:   q cl sfp.
*CHI:   &haak3.
%mor:   ex.
*INV:   &m4.
%mor:   ex.
*SIS:   §Ú ¤@, ¤G, ¤T, ¥|, ¤­, ¤», ¤C, <¤K> [>], <¤E> [>] +...
%mor:   nnpr q q q q q q q q q.
*INV:   <±o> [<], ¼Æ §¹ ¶Ã ®Í <&la3> [<], ¤S ­n ®Ş &la3.
%mor:   ctc vt advm adj prt sfp advf vt vt sfp.
*SIS:   ®Ş ÀY.
%mor:   vt nn.
*SIS:   ³Ş!
%mor:   ex.
*SIS:   §Ú ­n À° §A °Å ÀY¾v.
%mor:   nnpr vt vt nnpr vt nn.
*INV:   &m4.
%mor:   ex.
*CHI:   «u–ï, ¸¨ «B &a3 !
%mor:   ex dir nn sfp.
*SIS:   <xxx ¥ı> [>].
%mor:   advf.
*CHI:   <«u–ï> [<], ¸¨ «B &la3 !
%mor:   ex dir nn sfp.
*INV:   ¸¨ «B Ëİ ¦n ÉN &a3 ?
%mor:   dir nn advs adj neg sfp.
*CHI:   Ëİ ÂI, ªğ ¾Ç &a3 ?
%mor:   advs wh dir nn sfp.
*INV:   §A Ëİ ¾á¤ß &ga4 ªğ ¾Ç ?
%mor:   nnpr advi adj sfp dir nn.
*CHI:   ¸¨ «B &a3.
%mor:   dir nn sfp.
*SIS:   °Å # °Å, °Å, °Å, °Å, °Å, °Å.
%mor:   vt vt vt vt vt vt vt.
*INV:   «x, Ú» úï ¹ï­± ¦³ ÉN ¤H ´å ¤ô &a3 ?
%mor:   ex vt prt nnloc vf neg nn vi nn sfp.
*CHI:   ÉN &aak3.
%mor:   neg sfp.
*INV:   ÉN ¤H ´å ¤ô &a4 ?
%mor:   neg nn vi nn sfp.
*CHI:   «Y &a3, ¸¨ «B &a1 &ma3.
%mor:   vf sfp dir nn sfp sfp.
*INV:   ¸¨ «B, ©Ò¥H ÉN ¤H ´å ¤ô &lu3 &wo3.
%mor:   dir nn advs neg nn vi nn sfp sfp.
*INV:   Ëİ ¸¨ «B °µ «§ ¦n &a3 ?
%mor:   advs dir nn vt wh adj sfp.
*INV:   ¤S ­ø ªğ ±o ¾Ç.
%mor:   advf neg vt ctc vt.
*SIS:   <ªğ ±o ¾Ç &a3> [>].
%mor:   vt ctc vt sfp.
*CHI:   <ª¨ª¨ # &e3 ­ø &a4> [<] +...
%mor:   nn ex neg sfp.
*CHI:   ª¨ª¨ ­ø «Y ü¶ ¨® &ge2 ?
%mor:   nn neg vf vt nn sfp.
*INV:   &m3, ®a©j «Y «} ·f ®Õ¨® &a3 Ëİ¼Ë ?
%mor:   ex nn vf neg vt nn sfp advs.
*CHI:   «Y &ja3.
%mor:   vf sfp.
*SIS:   «Y &ja3.
%mor:   vf sfp.
*INV:   ö Ãä«× ·f &a3 ?
%mor:   vf wh vt sfp.
*SIS:   ®Õ¨® ¯¸.
%mor:   nn nn.
*INV:   <ö> [>] +/.
%mor:   vf.
*SIS:   <§Y> [<] «Y ©O, §Ú’] ¨£ ­Ë õ «× &a1 &ma3.
%mor:   advf vf sfp nnpr vt ctc det cl sfp sfp.
*SIS:   ¤§«á ©O, Ëİ ©O, ´N +/.
%mor:   advs sfp advs sfp advf.
*INV:   ¦æ ¤W ¥h &lu3 &wo3 §Y«Y.
%mor:   vi dir dir sfp sfp vf.
*SIS:   <õ «×> [>], õ «× ¹L °¨¸ô ¤§«á ¦A ¦æ ª½ õ «× &a1 &ma3.
%mor:   det cl det cl dir nn advs advf vi adj det cl sfp sfp.
*CHI:   <«u–ï> [<].
%mor:   ex.
*INV:   ¦æ Ëİ »· &ga4 ?
%mor:   vi advi adj sfp.
*SIS:   <«Y &a3> [>].
%mor:   vf sfp.
*CHI:   §Ú ¨£ <­Ë> [<] ¼Q¤ô¦À.
%mor:   nnpr vt ctc nn.
*SIS:   Ëİ ¤§«á ©O, ¦³xxx ´N +/.
%mor:   advs advs sfp vf advf.
*CHI:   «u–ï, &m1 !
%mor:   ex ex.
*SIS:   Ëİ ¤§«á ©O, ¦A ¹L °¨¸ô, Ëİ ©O, ¨£ ­Ë ®Õ¨® ‘Á §Ú’] ´N ¤W &la3.
%mor:   advs advs sfp advf dir nn advs sfp vt ctc nn dir nnpr advf dir sfp.
*INV:   &m3.
%mor:   ex.
*INV:   <§A ¨£ ­Ë> [>] ¼Q¤ô¦À &a4 ?
%mor:   nnpr vt ctc nn sfp.
*CHI:   <§Ú ¨£ ­Ë> [<] +/.
%mor:   nnpr vt ctc.
*INV:   Ãä«× &a3 ?
%mor:   wh sfp.
*CHI:   &m2 -, ¸¨ «B &a3 ÂI ªğ ¾Ç &a3 ?
%mor:   ex dir nn sfp wh dir nn sfp.
*INV:   §A ­n ªğ ¾Ç «§ ?
%mor:   nnpr vt dir nn sfp.
*SIS:   <§Ú ­n &a3> [>].
%mor:   nnpr vt sfp.
*CHI:   <­ø «Y &a3> [<].
%mor:   neg vf sfp.
*INV:   §A ·Q ÂI ?
%mor:   nnpr vt wh.
*CHI:   ­n ªğ ¾Ç &a3 ©O «×.
%mor:   vt dir nn sfp det cl.
*INV:   &m4, Ëİ ªğ ­ø ªğ ±o ¤u &a3 ¸¨ «B ?
%mor:   ex advs dir neg dir ctc nn sfp dir nn.
*CHI:   «Y &lu1, ÂIºâ &a3 ?
%mor:   vf sfp wh sfp.
*INV:   ÂIºâ ¦n &a3 ?
%mor:   wh adj sfp.
*INV:   §A ¸Ü ÂIºâ ¦n &a3 ?
%mor:   nnpr vt wh adj sfp.
*CHI:   ÂIºâ &a3 ?
%mor:   wh sfp.
*INV:   ­ø ¦n ªğ ¤u &lo1, ­ø ¦n ªğ ¾Ç &lo1, ¦n ÉN &a3 ?
%mor:   neg adj dir nn sfp neg adj dir nn sfp adj neg sfp.
*CHI:   ¦n &a1.
%mor:   adj sfp.
*CHI:   ¸¨ «B &a1.
%mor:   dir nn sfp.
*INV:   Ëİ ö «Î¥ø °µ «§ ¦n &a3 ?
%mor:   advs prep nnloc vt wh adj sfp.
*INV:   Ô Ä± &lu3 &wo3.
%mor:   vi nn sfp sfp.
*CHI:   ­ø «Y &a3:.
%mor:   neg vf sfp.
*INV:   °µ ÉAÏ &a3 ?
%mor:   vt wh sfp.
*INV:   ·Å²ß # «Y «} &a3 ?
%mor:   vt vf neg sfp.
*CHI:   ­ø «Y &a3.
%mor:   neg vf sfp.
*INV:   °µ ¥\½Ò ?
%mor:   vt nn.
*CHI:   ­ø «Y &a3.
%mor:   neg vf sfp.
*INV:   Åª ®Ñ ?
%mor:   vi nn.
*CHI:   ­ø «Y &a3.
%mor:   neg vf sfp.
*INV:   ª± ?
%mor:   vt.
*CHI:   ­ø «Y.
%mor:   neg vf.
*INV:   Ú» ¹qµø ?
%mor:   vt nn.
*CHI:   ­ø «Y.
%mor:   neg vf.
*INV:   Ëİ ö «Î¥ø °µ ÉAÏ &ga3 ?
%mor:   advs prep nnloc vt wh sfp.
*CHI:   ö -: # ³Á·í³Ò.
%mor:   vf nnpp.
*CHI:   0 [=! giggles].
*INV:   ö ³Á·í³Ò &a4 ?
%mor:   vf nnpp sfp.
*CHI:   &e1–ï, &e2 -., §Ú ­n ®Ş ÀY.
%mor:   ex ex nnpr vt vt nn.
*INV:   ©O «× ªşªñ ¦³ ÉN ³Á·í³Ò &ga3 ?
%mor:   det cl nnloc vf neg nnpp sfp.
*CHI:   ÉN &aak3.
%mor:   neg sfp.
*INV:   ÉN &ga4 ?
%mor:   neg sfp.
*INV:   ­n ¦æ ¥h Ãä«× ¥ı ¦³ &a3 ?
%mor:   vt vi dir wh advf vf sfp.
*SIS:   §Ú ³£, ­ø ª¾ &e3.
%mor:   nnpr advf neg vt ex.
*INV:   §A ³£ ­ø ª¾ &a4 ?
%mor:   nnpr advf neg vt sfp.
*INV:   ¦n ÉN ­¹ &ga3 ³Á·í³Ò ?
%mor:   adj neg vt sfp nnpp.
*CHI:   &a1 &a1, &e2 - , &e2 - .
%mor:   ex ex ex ex.
*CHI:   &e2 - , &e2 - , <&e2:> [>].
%mor:   ex ex ex.
*SIS:   <§Ú, §Ú> [<].
%mor:   nnpr nnpr.
*INV:   ¦n &la3, ­ø ¦n ª§, ­ø ¦n ª§, ­ø ¦n ª§.
%mor:   adj sfp neg adj vt neg adj vt neg adj vt.
*SIS:   &m2 -, ­ø ª± &la3.
%mor:   ex neg vt sfp.
%com:   pause.
*INV:   ®Ş §¹ &la4 ?
%mor:   vt advm sfp.
*CHI:   ¥¼ &a3.
%mor:   neg sfp.
*INV:   §A ¤S ¾ã µf ¶Ã Ê\ &ge2 ¦P §Ú ?
%mor:   nnpr advf vt prt adj nnpr sfp prep nnpr.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*INV:   &m4, ¦n &la3, §Ú ¦Û¤v ®Ş &la3, §Ú’] ®Ş §¹ &la3.
%mor:   ex adj sfp nnpr rfl vt sfp nnpr vt advm sfp.
*CHI:   §Ú ¦Û # ®Ş.
%mor:   nnpr rfl vt.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
*INV:   &m3.
%mor:   ex.
*INV:   ¥h ³Á·í³Ò §A ­¹ ø «§Ï &ga3 ?
%mor:   dir nnpp nnpr vt cl wh sfp.
*CHI:   Á¦±ø &lo1.
%mor:   nn sfp.
*INV:   §A ÃÑ ­ø ÃÑ ¦Û¤v ¥h ¶R &a3 ?
%mor:   nnpr vt neg vt rfl dir vt sfp.
*CHI:   §Ú ­ø ÃÑ ¶R &ga3.
%mor:   nnpr neg vt vt sfp.
*CHI:   §Ú, §Ú ü« +...
%mor:   nnpr nnpr vt.
*INV:   Ãä ­Ó ¶R ­Ú §A &a3 Ëİ¼Ë ?
%mor:   wh cl vt prep nnpr sfp advs.
*CHI:   ¶ı«} &lo1.
%mor:   nn sfp.
*INV:   &o5 - .
%mor:   ex.
*INV:   ¤@ ¥] Á¦±ø §A ¦Û¤v ­¹ ®Í &a4 ?
%mor:   q cl nn nnpr rfl vt prt sfp.
*CHI:   «Y &a3, §Ú ­ø ­Ú ¤H ­¹ &a1 &ma3.
%mor:   vf sfp nnpr neg prep nn vt sfp sfp.
*INV:   §A ­¹ +...
%mor:   nnpr vt.
*INV:   §A, Ëİ §A ­¹ ¤j ¥] ©w ²Ó ¥] &ga3 ?
%mor:   nnpr advs nnpr vt adj cl conj adj cl sfp.
*CHI:   ²Ó ¥] &lo1.
%mor:   adj cl sfp.
*INV:   ²Ó ¥] &a4 ?
%mor:   adj cl sfp.
*INV:   °÷ &la4 ?
%mor:   vi sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*INV:   &m4, ¦n &la3, ±o &la3.
%mor:   ex adj sfp ctc sfp.
*INV:   ±o &la3, ®Ş §¹ &la3, «Y «} &a3 ?
%mor:   ctc sfp vt advm sfp vf neg sfp.
*CHI:   ¥¼ ®Ş §¹ &ga3.
%mor:   neg vt advm sfp.
*INV:   ¥ò ¥¼ ®Ş §¹ - ?
%mor:   advf neg vt advm.
*INV:   ®Ş ÷ Ëİ ­@ &lo3.
%mor:   vt asp advi adj sfp.
*CHI:   ¥¼ &a3.
%mor:   neg sfp.
*INV:   ®Ş §¹ &la3.
%mor:   vt advm sfp.
*CHI:   &e3 &sap3 &e3 &e3 ®Ş §¹ &la3.
%mor:   ex  xx ex ex vt advm sfp.
*INV:   ÂI &a3 ?
%mor:   wh sfp.
*INV:   ªğ ¾Ç &la4 §A ?
%mor:   dir nn sfp nnpr.
*INV:   Ê\ °µ ÉAÏ &a3 ?
%mor:   nnpr vt wh sfp.
*CHI:   &m2.
%mor:   ex.
*INV:   Ê\ °µ +...
%mor:   nnpr vt.
*INV:   ²ï²ï °µ ÉAÏ &a3 ?
%mor:   nnpp vt wh sfp.
*CHI:   İ¯ ø ´Z¯È &lo1.
%mor:   vt cl nn sfp.
*INV:   İ¯ ´Z¯È &a4 ?
%mor:   vt nn sfp.
*INV:   Ê\ °µ ÉA ­ø ¸B §Ú’] &ge2 ?
%mor:   nnpr vt wh neg vt nnpr sfp.
*CHI:   ¶Ã ®Í &a1 &ma3.
%mor:   adj prt sfp sfp.
*INV:   ¶Ã ®Í &a4 ?
%mor:   adj prt sfp.
*INV:   §Ú ­Ó ÀY &a4 ?
%mor:   nnpr cl nn sfp.
*CHI:   «Y &a3.
%mor:   vf sfp.
*CHI:   ®Ş ¦n -: &a1 &ma3.
%mor:   vt adj sfp sfp.
*CHI:   ¦n è° &a3.
%mor:   advi adj sfp.
%com:   The child's sister plays with a ball.
*CHI:   ¼M.
%mor:   ex.
*CHI:   ¼M.
%mor:   ex.
*INV:   «§ ‘Á &ga3 ?
%mor:   wh sfp sfp.
*CHI:   ²É ªi &lo1.
%mor:   cl nn sfp.
*INV:   ²É ªi &a4 ?
%mor:   cl nn sfp.
*INV:   Ëİ ¤j ­Ó ¥ò ¥s ¤@ ²É ªi &a4 ?
